date,price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,lat,long,zip_type,sqm_living,sqm_lot,sqm_above,sqm_basement,sqm_living15,sqm_lot15,date_year,date_month,date_week,date_year_week,ll_ratio,sqm_garden
2015-02-23,420000,5,3.0,1.0,0.0,0,3,7,2003,,98106,47.538,-122.356,city,199.74,568.28,127.28,72.46,184.88,563.36,2015,2,9,2015-08,2.8450986282166815,441.0
2015-03-18,1060000,4,2.75,1.5,0.0,0,4,8,1925,,98112,47.6401,-122.299,city,147.71,557.41,147.71,0.0,147.71,371.61,2015,3,12,2015-11,3.773678153137905,458.9366666666666
2014-06-05,1420000,4,5.25,2.0,0.0,0,3,12,1989,,98006,47.5456,-122.126,suburbs,433.85,4083.05,433.85,0.0,455.22,3251.58,2014,6,23,2014-22,9.411202028350813,3866.125
2014-05-05,618500,3,2.0,1.0,0.0,0,4,7,1942,,98115,47.6738,-122.297,city,167.22,464.51,100.33,66.89,167.22,464.51,2014,5,19,2014-18,2.7778375792369334,364.18
2015-01-09,295000,3,1.5,1.0,0.0,0,4,8,1956,,98022,47.2004,-122.003,countryside,155.15,1003.34,155.15,0.0,155.15,851.82,2015,1,2,2015-01,6.466902997099581,848.19
2015-03-16,400000,3,2.0,1.0,0.0,0,3,8,1980,,98074,47.6224,-122.045,suburbs,93.83,1138.24,93.83,0.0,170.94,1068.1,2015,3,12,2015-11,12.130874986678036,1044.41
2015-03-26,595000,3,2.5,2.0,0.0,0,3,8,2002,,98028,47.7336,-122.232,suburbs,236.9,620.31,236.9,0.0,179.3,670.48,2015,3,13,2015-12,2.618446601941747,501.85999999999996
2014-06-17,1730000,4,3.0,1.0,0.0,0,4,10,1976,,98004,47.6212,-122.224,city,343.74,1911.0,171.87,171.87,286.14,1634.62,2014,6,25,2014-24,5.559434456275092,1739.13
2014-12-31,261000,3,1.75,1.0,0.0,0,3,7,1987,,98038,47.3617,-122.052,countryside,125.42,714.05,125.42,0.0,127.28,714.05,2014,12,1,2014-52,5.693270610747887,588.63
2014-10-16,780000,5,2.5,1.5,0.0,0,5,8,1929,,98109,47.6452,-122.352,city,154.22,371.61,154.22,0.0,112.41,371.61,2014,10,42,2014-41,2.4096096485540137,268.7966666666667
2014-11-18,589000,3,1.5,1.0,0.0,0,3,7,1947,,98105,47.6611,-122.282,city,129.13,468.23,101.26,27.87,177.44,445.93,2014,11,47,2014-46,3.626035777898242,366.97
2015-03-05,230000,3,1.75,1.0,0.0,0,4,7,1981,,98092,47.3173,-122.181,suburbs,159.79,847.73,105.91,53.88,104.05,697.32,2015,3,10,2015-09,5.305275674322549,741.82
2014-10-18,690000,4,3.5,2.5,0.0,0,3,10,2006,,98029,47.5463,-121.995,suburbs,276.85,199.46,231.33,45.52,267.56,225.57,2014,10,42,2014-41,0.7204623442297272,106.928
2015-01-29,524000,4,2.25,2.0,0.0,0,3,8,1981,,98074,47.6299,-122.039,suburbs,203.46,1439.15,203.46,0.0,194.17,1397.16,2015,1,5,2015-04,7.073380517054949,1337.42
2014-05-22,380000,2,2.5,2.0,0.0,0,3,7,2011,,98144,47.6007,-122.305,city,114.27,91.69,98.48,15.79,119.84,123.37,2014,5,21,2014-20,0.802397829701584,42.449999999999996
2014-11-12,357500,3,1.0,1.0,0.0,0,4,7,1945,,98126,47.5351,-122.381,city,92.9,379.04,68.75,24.15,137.5,379.04,2014,11,46,2014-45,4.080086114101184,310.29
2014-10-27,330000,3,2.0,1.0,0.0,0,3,8,1994,,98022,47.1927,-122.01,countryside,232.26,993.78,232.26,0.0,237.83,907.84,2014,10,44,2014-43,4.278739343838802,761.52
2015-03-09,635000,5,1.75,1.0,0.0,0,4,7,1920,,98115,47.6727,-122.293,city,208.1,441.29,104.05,104.05,183.95,441.29,2015,3,11,2015-10,2.120567035079289,337.24
2015-03-13,934000,9,3.0,2.0,0.0,0,3,7,1918,,98105,47.6654,-122.307,city,261.98,416.2,174.66,87.32,228.54,408.77,2015,3,11,2015-10,1.5886708909077027,328.87
2015-01-28,358500,2,1.75,2.0,0.0,0,3,8,2005,,98029,47.5478,-121.999,suburbs,130.06,80.36,103.12,26.94,128.21,102.84,2015,1,5,2015-04,0.6178686759956943,28.799999999999997
2014-10-06,401000,3,1.5,1.0,0.0,0,3,8,1955,,98155,47.7495,-122.327,suburbs,136.57,637.96,136.57,0.0,136.57,606.0,2014,10,41,2014-40,4.67130409313905,501.39000000000004
2015-01-09,270000,3,2.0,1.0,0.0,0,3,8,1992,,98023,47.3169,-122.352,suburbs,169.08,719.99,169.08,0.0,193.24,751.02,2015,1,2,2015-01,4.258280104092737,550.91
2014-10-14,705000,4,2.0,1.0,0.0,1,4,8,1954,,98136,47.5237,-122.383,city,191.38,557.41,127.28,64.1,191.38,613.15,2014,10,42,2014-41,2.9125822970007316,430.13
2014-10-30,325000,3,2.0,1.0,0.0,0,3,7,1988,,98014,47.69,-121.913,countryside,155.15,1585.93,102.19,52.96,154.22,1448.63,2014,10,44,2014-43,10.221914276506606,1483.74
2014-09-02,384950,3,1.0,1.0,0.0,0,4,7,1909,,98126,47.522,-122.375,city,143.07,719.06,143.07,0.0,113.34,719.06,2014,9,36,2014-35,5.025931362270217,575.99
2014-07-15,310000,3,1.0,1.0,0.0,0,4,7,1953,,98133,47.762,-122.355,suburbs,112.41,903.94,112.41,0.0,136.57,903.94,2014,7,29,2014-28,8.041455386531448,791.5300000000001
2014-10-06,829950,4,2.5,2.0,0.0,0,3,10,1992,,98077,47.765,-122.045,suburbs,318.65,3973.89,318.65,0.0,296.36,3420.66,2014,10,41,2014-40,12.47101835870077,3814.565
2015-03-30,353000,3,2.5,2.0,0.0,0,3,7,2002,,98030,47.3828,-122.211,suburbs,236.9,559.36,236.9,0.0,193.24,559.36,2015,3,14,2015-13,2.3611650485436892,440.91
2014-07-07,170500,2,1.0,1.0,0.0,0,3,7,1981,,98055,47.4599,-122.205,suburbs,98.48,715.35,76.18,22.3,127.28,820.61,2014,7,28,2014-27,7.263911454102356,639.1700000000001
2014-07-16,885250,4,2.5,2.0,0.0,0,3,10,1999,,98074,47.6219,-122.015,suburbs,340.95,4613.34,340.95,0.0,282.42,4613.34,2014,7,29,2014-28,13.530840299164101,4442.865
2014-06-08,2700000,4,3.25,2.0,1.0,4,3,11,2001,,98008,47.572,-122.102,suburbs,410.63,729.28,292.64,117.99,256.41,791.99,2014,6,23,2014-22,1.7760027275162555,582.96
2014-09-25,245000,3,1.5,1.0,0.0,0,5,7,1957,,98022,47.2012,-122.0,countryside,144.0,847.83,144.0,0.0,134.71,862.32,2014,9,39,2014-38,5.887708333333333,703.83
2014-10-17,469000,3,2.5,3.0,0.0,0,3,8,2008,,98107,47.6762,-122.378,city,110.55,119.84,110.55,0.0,130.99,178.65,2014,10,42,2014-41,1.0840343735866125,82.99000000000001
2014-06-08,455000,3,1.0,1.5,0.0,0,3,7,1927,,98105,47.6696,-122.32,city,120.77,329.8,120.77,0.0,130.99,379.04,2014,6,23,2014-22,2.7308106317794154,249.2866666666667
2014-11-21,305000,4,2.5,2.0,0.0,0,3,8,2002,,98092,47.3348,-122.19,suburbs,225.75,553.6,225.75,0.0,195.09,502.97,2014,11,47,2014-46,2.4522702104097456,440.725
2014-05-30,840000,7,4.5,1.5,0.0,0,5,10,1982,,98027,47.4812,-122.033,suburbs,398.55,3493.78,398.55,0.0,261.06,3763.47,2014,5,22,2014-21,8.766227574959228,3228.0800000000004
2014-06-23,905000,5,3.5,2.0,0.0,0,3,10,1996,,98006,47.5415,-122.133,suburbs,325.16,943.42,238.76,86.4,273.13,998.98,2014,6,26,2014-25,2.9014023865174066,824.04
2014-12-31,219200,3,2.0,1.5,0.0,0,4,7,1968,,98002,47.2775,-122.203,suburbs,156.08,650.32,156.08,0.0,143.07,694.91,2014,12,1,2014-52,4.166581240389544,546.2666666666667
2015-02-23,455000,3,1.5,1.0,0.0,0,3,7,1965,,98008,47.6285,-122.117,suburbs,116.13,743.59,116.13,0.0,134.71,736.81,2015,2,9,2015-08,6.403082752088178,627.46
2014-06-27,195000,2,1.0,1.0,0.0,0,3,6,1940,,98168,47.4971,-122.334,suburbs,94.76,752.51,94.76,0.0,111.48,1161.28,2014,6,26,2014-25,7.941219924018573,657.75
2014-11-13,799000,3,1.0,2.0,0.0,0,3,8,1902,,98103,47.6849,-122.335,city,140.28,388.15,140.28,0.0,198.81,456.71,2014,11,46,2014-45,2.766966067864271,318.01
2014-06-27,285000,2,1.0,1.0,0.0,0,4,6,1948,,98155,47.7399,-122.3,suburbs,84.54,757.62,84.54,0.0,115.2,757.62,2014,6,26,2014-25,8.961674946770758,673.08
2014-09-22,300000,3,1.5,1.0,0.0,0,3,7,1979,,98072,47.7405,-122.095,suburbs,122.63,1398.46,122.63,0.0,116.13,1241.92,2014,9,39,2014-38,11.403897904264863,1275.83
2014-05-29,83000,2,1.0,1.0,0.0,0,3,5,1918,,98168,47.4727,-122.27,suburbs,83.61,797.1,83.61,0.0,191.38,606.93,2014,5,22,2014-21,9.533548618586293,713.49
2015-04-14,220000,2,1.0,1.0,0.0,0,4,7,1928,,98133,47.7027,-122.346,suburbs,82.68,446.3,82.68,0.0,93.83,357.12,2015,4,16,2015-15,5.39791969037252,363.62
2014-06-03,174500,2,2.5,2.0,0.0,0,3,7,1986,,98003,47.3236,-122.323,suburbs,115.2,249.81,115.2,0.0,132.85,335.28,2014,6,23,2014-22,2.1684895833333333,192.21
2015-04-27,695000,4,2.5,2.0,0.0,0,3,9,1987,,98029,47.5677,-122.013,suburbs,274.99,999.63,274.99,0.0,230.4,885.17,2015,4,18,2015-17,3.635150369104331,862.135
2014-12-04,255000,3,1.5,1.0,0.0,0,3,7,1959,,98059,47.4811,-122.162,suburbs,94.76,1060.01,94.76,0.0,119.84,780.38,2014,12,49,2014-48,11.186260025327142,965.25
2015-02-25,539000,5,2.25,1.0,0.0,0,3,8,1973,,98008,47.6398,-122.111,suburbs,240.62,673.08,140.28,100.34,179.3,673.08,2015,2,9,2015-08,2.797273709583576,532.8000000000001
2015-03-17,552700,2,1.0,1.0,0.0,0,3,7,1925,,98119,47.6361,-122.371,city,102.19,260.13,102.19,0.0,103.12,155.43,2015,3,12,2015-11,2.545552402387709,157.94
2014-06-03,571500,3,1.0,1.0,0.0,0,4,6,1952,,98040,47.5851,-122.242,city,120.77,623.37,120.77,0.0,151.43,924.01,2014,6,23,2014-22,5.161629543760868,502.6
2015-03-13,263700,3,1.0,1.0,0.0,0,3,6,1950,1968.0,98177,47.7763,-122.36,suburbs,111.48,609.53,111.48,0.0,124.49,877.93,2015,3,11,2015-10,5.467617509867241,498.04999999999995
2014-10-20,3300000,8,4.0,3.5,0.0,0,5,12,1904,,98112,47.6263,-122.314,city,716.28,1091.6,565.77,150.51,391.12,773.41,2014,10,43,2014-42,1.5239850337856704,929.9514285714286
2014-05-28,186950,2,2.0,2.0,0.0,0,3,7,1986,,98003,47.3089,-122.33,suburbs,129.13,120.96,129.13,0.0,129.13,120.96,2014,5,22,2014-21,0.9367304267017734,56.394999999999996
2014-11-10,520000,3,1.75,2.0,0.0,0,3,8,1985,,98024,47.5577,-121.891,countryside,132.85,4982.16,132.85,0.0,195.09,4982.16,2014,11,46,2014-45,37.50214527662778,4915.735
2014-07-30,358000,3,1.5,1.0,0.0,0,4,7,1969,,98034,47.7298,-122.231,suburbs,116.13,668.34,116.13,0.0,124.49,672.8,2014,7,31,2014-30,5.755102040816327,552.21
2014-08-07,210000,2,0.75,1.0,0.0,0,2,6,1948,,98168,47.4727,-122.292,suburbs,78.04,4613.34,78.04,0.0,115.2,1021.92,2014,8,32,2014-31,59.11506919528447,4535.3
2015-05-11,3650000,5,3.75,2.0,0.0,1,3,12,2007,,98004,47.6146,-122.213,city,466.37,807.69,368.82,97.55,389.26,1047.47,2015,5,20,2015-19,1.7318652571992197,623.2800000000001
2014-08-11,543000,4,2.25,2.0,0.0,0,3,8,1983,,98052,47.7228,-122.103,suburbs,191.38,814.47,191.38,0.0,149.57,748.98,2014,8,33,2014-32,4.255773853067196,718.78
2015-04-23,330000,4,2.25,1.0,0.0,0,3,7,1960,,98148,47.4238,-122.329,suburbs,185.8,992.1,125.42,60.38,153.29,824.51,2015,4,17,2015-16,5.339612486544672,866.6800000000001
2014-08-06,529000,3,2.0,1.0,0.0,0,3,7,1907,2014.0,98112,47.6204,-122.296,city,142.14,315.87,91.97,50.17,174.66,391.3,2014,8,32,2014-31,2.222245673279865,223.9
2014-06-27,295000,1,1.0,1.0,0.0,0,4,7,1907,,98106,47.5662,-122.364,city,65.03,232.26,65.03,0.0,124.49,464.51,2014,6,26,2014-25,3.571582346609257,167.23
2014-09-22,365000,3,1.0,1.0,0.0,0,3,7,1962,,98033,47.6884,-122.186,city,88.26,785.02,88.26,0.0,149.57,936.45,2014,9,39,2014-38,8.894402900521186,696.76
2014-10-15,473000,3,3.0,3.0,0.0,0,3,8,2005,,98107,47.6692,-122.39,city,128.21,100.43,128.21,0.0,129.13,105.91,2014,10,42,2014-41,0.7833242336791202,57.693333333333335
2014-06-23,403500,3,1.0,1.0,0.0,0,3,8,1960,,98125,47.7259,-122.297,suburbs,170.01,743.59,111.48,58.53,172.8,740.52,2014,6,26,2014-25,4.373801541085819,632.11
2014-06-02,544000,3,1.5,1.5,0.0,1,3,7,1910,,98116,47.5768,-122.403,city,166.3,762.08,166.3,0.0,182.09,561.78,2014,6,23,2014-22,4.582561635598316,651.2133333333334
2014-10-23,621000,3,1.0,1.5,0.0,0,4,7,1927,,98105,47.6652,-122.288,city,124.49,371.61,124.49,0.0,140.28,371.61,2014,10,43,2014-42,2.9850590408868185,288.6166666666667
2014-08-01,672600,3,2.25,2.0,0.0,0,3,8,1908,2006.0,98116,47.5787,-122.388,city,141.21,534.19,130.06,11.15,131.92,524.9,2014,8,31,2014-30,3.782947383329793,469.1600000000001
2015-04-07,689800,2,1.75,1.0,0.0,0,3,7,1950,,98199,47.6492,-122.391,city,127.28,290.32,101.26,26.02,160.72,554.25,2015,4,15,2015-14,2.28095537397863,189.06
2015-05-07,613000,3,1.5,1.0,0.0,0,4,7,1918,,98105,47.6693,-122.291,city,136.57,416.2,104.98,31.59,196.95,416.2,2015,5,19,2015-18,3.04752141758805,311.21999999999997
2014-07-01,808000,4,2.25,2.0,0.0,0,4,9,1987,,98007,47.6604,-122.146,suburbs,232.26,823.67,232.26,0.0,244.33,821.91,2014,7,27,2014-26,3.54632739171618,707.54
2014-07-25,301000,3,1.0,1.0,0.0,0,4,7,1956,,98133,47.7465,-122.339,suburbs,98.48,858.51,98.48,0.0,176.51,602.38,2014,7,30,2014-29,8.717607636068237,760.03
2014-09-25,340000,3,1.75,1.0,0.0,0,4,7,1987,,98019,47.7382,-121.98,countryside,112.41,895.11,112.41,0.0,144.0,994.7,2014,9,39,2014-38,7.96290365625834,782.7
2014-12-23,206000,3,1.0,1.0,0.0,0,3,7,1963,,98032,47.3771,-122.287,suburbs,85.47,780.38,85.47,0.0,117.06,780.38,2014,12,52,2014-51,9.13045513045513,694.91
2014-11-03,550000,3,1.5,1.0,0.0,0,4,7,1960,,98040,47.5866,-122.25,city,124.49,557.41,124.49,0.0,147.71,836.12,2014,11,45,2014-44,4.477548397461644,432.91999999999996
2014-12-24,325000,2,1.0,1.5,0.0,0,2,6,1912,,98116,47.5752,-122.411,city,89.19,445.93,89.19,0.0,133.78,445.93,2014,12,52,2014-51,4.999775759614307,386.47
2014-10-12,475000,3,2.5,2.0,0.0,0,3,8,1986,,98029,47.5689,-122.023,suburbs,151.43,704.76,151.43,0.0,194.17,680.97,2014,10,41,2014-40,4.654031565739945,629.045
2014-07-30,432100,3,1.75,1.0,0.0,0,3,8,1976,,98034,47.7089,-122.23,suburbs,170.94,682.83,121.7,49.24,172.8,650.32,2014,7,31,2014-30,3.994559494559495,561.13
2015-03-03,359000,3,2.0,1.0,0.0,0,4,7,1959,,98056,47.4956,-122.181,suburbs,286.6,676.33,144.93,141.67,137.5,733.93,2015,3,10,2015-09,2.3598394975575716,531.4000000000001
2015-01-05,490000,3,1.0,1.0,0.0,0,4,6,1926,,98117,47.6937,-122.362,city,85.47,445.93,72.46,13.01,127.28,445.93,2015,1,2,2015-01,5.217386217386218,373.47
2014-05-22,648360,4,1.75,1.0,0.0,1,4,7,1947,,98033,47.6895,-122.207,city,209.96,650.78,104.98,104.98,216.46,852.84,2014,5,21,2014-20,3.099542770051438,545.8
2014-10-07,340000,3,1.75,1.0,0.0,3,5,6,1918,,98198,47.3595,-122.323,suburbs,160.72,1113.53,160.72,0.0,231.33,860.65,2014,10,41,2014-40,6.928384768541563,952.81
2015-04-03,545000,3,2.0,1.0,0.0,0,5,7,1955,,98006,47.5754,-122.15,suburbs,149.57,749.63,101.26,48.31,140.28,817.82,2015,4,14,2015-13,5.011900782242429,648.37
2014-07-15,115000,2,0.75,1.0,0.0,0,3,5,1952,,98146,47.511,-122.348,suburbs,51.1,741.36,51.1,0.0,123.56,741.36,2014,7,29,2014-28,14.50802348336595,690.26
2015-02-19,705640,3,2.25,1.0,0.0,0,4,8,1968,,98033,47.6533,-122.192,city,222.97,1147.34,131.92,91.05,242.94,1118.82,2015,2,8,2015-07,5.145714670134995,1015.42
2014-07-30,300000,3,2.25,2.0,0.0,0,3,7,2003,,98118,47.5414,-122.288,city,182.09,147.25,162.58,19.51,163.51,181.9,2014,7,31,2014-30,0.8086660442638256,65.96
2014-07-31,1650000,4,2.75,1.0,0.0,3,4,9,1949,1992.0,98004,47.6178,-122.214,city,296.36,1384.62,180.23,116.13,241.55,1040.04,2014,7,31,2014-30,4.672088001079767,1204.3899999999999
2015-04-17,1140000,4,3.5,2.0,0.0,4,3,8,1999,,98144,47.5963,-122.292,city,293.57,390.19,202.53,91.04,202.53,483.09,2015,4,16,2015-15,1.3291208229723745,288.925
2014-08-18,280000,3,1.75,1.5,0.0,0,5,7,1944,,98178,47.4951,-122.237,suburbs,144.0,688.41,144.0,0.0,116.13,693.7,2014,8,34,2014-33,4.780625,592.41
2014-12-19,245000,4,1.75,1.0,0.0,0,4,8,1981,,98023,47.3078,-122.386,suburbs,179.3,710.7,118.91,60.39,172.8,817.54,2014,12,51,2014-50,3.963747908533185,591.7900000000001
2014-10-30,564000,4,1.0,1.5,0.0,0,4,7,1925,,98115,47.6804,-122.311,city,108.7,426.42,108.7,0.0,132.85,379.04,2014,10,44,2014-43,3.9229070837166513,353.9533333333334
2014-09-19,849000,3,1.75,1.0,0.0,0,5,9,1954,,98199,47.6381,-122.401,city,234.11,421.22,135.64,98.47,173.73,466.65,2014,9,38,2014-37,1.7992396736576823,285.58000000000004
2015-04-09,698000,3,1.75,1.0,0.0,0,4,7,1964,,98033,47.6886,-122.211,city,113.34,691.84,113.34,0.0,124.49,668.9,2015,4,15,2015-14,6.104111522851597,578.5
2014-09-25,319000,3,1.0,1.0,0.0,0,3,7,1971,,98034,47.7245,-122.22,suburbs,89.19,794.87,89.19,0.0,122.63,699.37,2014,9,39,2014-38,8.912097768808163,705.6800000000001
2015-02-24,1450000,3,3.5,1.0,0.0,1,3,10,2000,,98034,47.6996,-122.229,suburbs,381.83,1460.42,207.17,174.66,232.26,1430.69,2015,2,9,2015-08,3.8247911374171757,1253.25
2014-07-10,695000,4,3.5,2.0,0.0,0,5,9,1992,,98027,47.5197,-122.041,suburbs,307.51,1955.59,222.97,84.54,209.96,2173.91,2014,7,28,2014-27,6.359435465513316,1844.105
2015-03-30,680000,4,2.75,1.0,0.0,0,5,7,1951,,98144,47.5801,-122.294,city,206.24,493.31,108.7,97.54,143.07,390.19,2015,3,14,2015-13,2.391922032583398,384.61
2014-10-27,287500,4,2.25,2.0,0.0,0,3,8,1985,,98032,47.3715,-122.274,suburbs,209.03,1114.83,209.03,0.0,198.81,1102.84,2014,10,44,2014-43,5.333349280007654,1010.3149999999999
2014-11-12,465000,3,3.25,2.0,0.0,2,3,8,2001,,98107,47.6683,-122.362,city,140.28,171.87,114.27,26.01,143.07,170.94,2014,11,46,2014-45,1.2251924721984602,114.73500000000001
2014-09-25,335000,3,1.0,1.0,0.0,0,4,6,1981,,98053,47.6606,-122.06,suburbs,125.42,1320.33,125.42,0.0,141.21,1338.16,2014,9,39,2014-38,10.527268378249083,1194.9099999999999
2014-06-27,602000,4,1.75,1.0,0.0,0,4,8,1981,,98053,47.6688,-122.024,suburbs,224.82,3511.71,174.66,50.16,258.27,3301.0,2014,6,26,2014-25,15.62009607686149,3337.05
2015-02-25,482000,3,2.5,2.0,0.0,0,3,8,2003,,98059,47.4828,-122.139,suburbs,274.06,608.05,274.06,0.0,222.97,608.51,2015,2,9,2015-08,2.2186747427570603,471.02
2014-09-09,220000,5,1.0,1.5,0.0,0,3,7,1918,,98146,47.5058,-122.355,suburbs,117.06,778.71,117.06,0.0,84.54,778.71,2014,9,37,2014-36,6.652229625832907,700.6700000000001
2014-05-20,206000,4,2.0,1.0,0.0,0,3,6,1978,,98002,47.3029,-122.221,suburbs,157.93,559.74,157.93,0.0,122.63,553.33,2014,5,21,2014-20,3.5442284556449057,401.81
2015-03-24,1100000,4,3.0,2.0,0.0,0,3,9,1954,2007.0,98199,47.6474,-122.389,city,308.44,535.12,196.95,111.49,222.97,570.79,2015,3,13,2015-12,1.7349241343535209,436.645
2015-03-20,491150,3,2.5,2.0,0.0,0,3,7,2003,,98053,47.6816,-122.035,suburbs,136.57,368.91,136.57,0.0,153.29,292.46,2015,3,12,2015-11,2.7012521051475438,300.625
2014-08-12,390000,4,2.75,1.0,0.0,1,3,8,1975,,98003,47.3364,-122.321,suburbs,232.26,1193.61,196.95,35.31,220.18,1161.0,2014,8,33,2014-32,5.139111340738827,996.6599999999999
2015-05-07,393000,4,2.5,2.0,0.0,0,3,7,1998,,98031,47.4043,-122.213,suburbs,245.35,751.67,245.35,0.0,245.35,792.92,2015,5,19,2015-18,3.0636641532504583,628.995
2014-07-17,635000,4,2.0,2.0,0.0,0,3,9,1992,,98074,47.6251,-122.03,suburbs,209.96,785.67,209.96,0.0,223.89,716.56,2014,7,29,2014-28,3.741998475900171,680.6899999999999
2014-05-16,490000,2,1.0,1.0,0.0,0,4,8,1937,,98117,47.6865,-122.399,city,107.77,464.51,107.77,0.0,162.58,464.51,2014,5,20,2014-19,4.310197643128886,356.74
2014-09-25,770000,4,3.5,2.5,0.0,0,3,9,1930,,98112,47.6192,-122.307,city,341.88,208.29,248.05,93.83,125.42,119.66,2014,9,39,2014-38,0.6092488592488592,109.07
2014-12-04,665000,2,2.0,1.5,0.0,0,5,8,1906,,98103,47.6886,-122.348,city,150.04,426.42,150.04,0.0,136.57,426.42,2014,12,49,2014-48,2.8420421221007732,326.3933333333334
2014-10-01,287000,3,1.0,1.0,0.0,0,3,7,1965,,98058,47.426,-122.154,suburbs,116.13,2495.54,116.13,0.0,142.14,2272.67,2014,10,40,2014-39,21.489193145612678,2379.41
2014-10-21,410000,3,1.0,1.0,0.0,0,3,7,1924,,98116,47.5719,-122.39,city,114.27,652.17,101.26,13.01,129.13,543.48,2014,10,43,2014-42,5.707272249934366,550.91
2015-02-25,562000,3,2.0,1.0,0.0,0,5,8,1925,,98106,47.5631,-122.366,city,233.18,483.09,136.57,96.61,91.97,501.67,2015,2,9,2015-08,2.0717471481259113,346.52
2014-05-30,475000,2,2.0,2.0,0.0,0,3,7,1983,,98053,47.638,-121.953,suburbs,143.07,5058.53,143.07,0.0,211.82,2779.45,2014,5,22,2014-21,35.35702802823793,4986.995
2014-10-14,387500,3,3.25,3.0,0.0,0,3,8,2001,,98125,47.7185,-122.313,suburbs,172.8,206.06,172.8,0.0,172.8,206.06,2014,10,42,2014-41,1.1924768518518518,148.46
2014-06-17,580000,5,2.0,1.0,0.0,0,4,7,1962,,98007,47.6163,-122.138,suburbs,250.84,1010.31,143.07,107.77,189.52,693.42,2014,6,25,2014-24,4.027706904799873,867.24
2014-06-21,930000,3,2.5,2.0,0.0,0,3,10,2000,,98052,47.6702,-122.142,suburbs,305.65,634.52,305.65,0.0,297.29,578.5,2014,6,25,2014-24,2.0759692458694587,481.695
2015-02-13,625000,3,1.75,1.0,0.0,0,4,7,1948,1983.0,98010,47.3397,-122.048,countryside,250.84,1755.2,196.02,54.82,209.96,1625.23,2015,2,7,2015-06,6.997289108595121,1559.18
2014-12-03,325000,3,2.0,1.0,0.0,0,3,8,1999,,98058,47.4286,-122.185,suburbs,145.86,520.25,145.86,0.0,186.73,520.25,2014,12,49,2014-48,3.5667763608940075,374.39
2014-06-27,235000,3,1.75,1.0,0.0,0,3,7,1960,,98055,47.4391,-122.189,suburbs,181.16,809.36,181.16,0.0,169.08,1070.23,2014,6,26,2014-25,4.467652903510709,628.2
2014-06-25,450000,2,1.0,1.0,0.0,0,4,8,1931,,98115,47.6947,-122.323,city,128.21,407.84,81.75,46.46,129.13,486.25,2014,6,26,2014-25,3.1810311208174085,326.09
2015-03-12,745000,4,2.75,1.5,0.0,0,5,8,1909,,98116,47.5651,-122.391,city,223.89,524.9,192.31,31.58,182.09,524.9,2015,3,11,2015-10,2.344454866228952,396.69333333333327
2014-07-23,223000,4,2.0,1.0,0.0,0,4,7,1961,,98023,47.3262,-122.338,suburbs,111.48,786.88,111.48,0.0,103.12,780.38,2014,7,30,2014-29,7.05848582705418,675.4
2014-07-28,630000,4,1.75,1.0,0.0,0,3,7,1937,,98115,47.7004,-122.295,city,164.44,1140.65,125.42,39.02,155.15,867.34,2014,7,31,2014-30,6.936572610070543,1015.2300000000001
2014-05-08,413450,3,2.5,3.0,0.0,0,3,8,2008,,98103,47.6961,-122.341,city,143.07,149.94,136.57,6.5,143.07,131.74,2014,5,19,2014-18,1.0480184525057665,104.41666666666666
2014-08-11,720000,5,2.75,2.0,0.0,0,3,9,2005,,98052,47.7082,-122.104,suburbs,265.7,499.72,265.7,0.0,276.85,559.09,2014,8,33,2014-32,1.8807677832141514,366.87
2015-04-16,339000,3,1.5,1.0,0.0,0,4,7,1973,,98042,47.3644,-122.132,suburbs,161.65,2041.99,161.65,0.0,130.06,1495.73,2015,4,16,2015-15,12.632168264769563,1880.34
2015-05-05,1120000,4,3.5,1.5,0.0,0,3,7,1919,2014.0,98144,47.5842,-122.292,city,262.91,371.61,170.94,91.97,217.39,371.61,2015,5,19,2015-18,1.413449469400175,257.65000000000003
2014-08-11,839000,5,4.0,2.0,0.0,0,3,10,1996,,98027,47.5503,-122.081,suburbs,397.62,1050.45,251.77,145.85,286.14,1050.45,2014,8,33,2014-32,2.641843971631206,924.565
2014-09-02,2950000,4,3.25,2.0,1.0,3,5,10,1923,,98105,47.6608,-122.269,city,361.39,2366.22,281.49,79.9,384.62,1791.25,2014,9,36,2014-35,6.547552505603364,2225.475
2014-05-30,568000,4,2.0,1.0,0.0,0,4,7,1966,,98075,47.5905,-122.022,suburbs,217.39,4666.76,108.7,108.69,229.47,5786.88,2014,5,22,2014-21,21.467224803348824,4558.06
2015-04-06,269000,3,2.0,1.0,0.0,0,3,7,1994,,98030,47.3642,-122.187,suburbs,130.99,982.63,130.99,0.0,154.22,627.74,2015,4,15,2015-14,7.5015650049622105,851.64
2015-04-06,382000,2,2.0,1.0,0.0,0,4,8,1974,,98052,47.6338,-122.106,suburbs,125.42,237.83,125.42,0.0,167.22,237.83,2015,4,15,2015-14,1.8962685377132835,112.41000000000001
2015-04-13,574000,2,2.25,2.0,0.0,0,3,8,2009,,98122,47.6199,-122.304,city,102.19,103.49,83.61,18.58,114.27,167.22,2015,4,16,2015-15,1.0127214013112829,61.684999999999995
2014-09-22,405000,3,2.5,2.0,0.0,0,3,7,2002,,98065,47.5307,-121.875,countryside,192.31,436.36,192.31,0.0,207.17,412.21,2014,9,39,2014-38,2.2690447714627426,340.20500000000004
